ID_Properti,Alamat,Kota,Tipe_Properti,Harga_Beli_Properti,Harga_Jual_Properti,Biaya_Operasional_Tahunan,Kenaikan_Harga,Kelas_Fasilitas_Sekitar,Luas_Bangunan,Usia_Properti
PID0598,Jl Diponegoro,Surabaya,Komplek Perumahan,1281258134,1524996677,503576310.38532394,7,Kantor;Transportasi Umum,921,17
PID0599,Jl Mayjend Sungkono,Surabaya,Gedung,2940860403,3524570416,894024426.387404,6,Universitas;Transportasi Umum;Kafe,334,20
PID0600,Jl Ahmad Yani,Sidoharjo,Rumah Tunggal,3450010230,3502726172,801762404.5390471,11,Universitas;Kantor;Pusat Perbelanjaan,911,14
PID0601,Jl Raya Krian,Sidoharjo,Gudang,3635090552,3986405723,963620120.6066532,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,921,45
PID0602,Jl Diponegoro,Madiun,Rumah Tunggal,5562534703,6446947545,2502358447.5820856,7,Universitas;Transportasi Umum;Kafe,283,36
PID0603,Jl Mojopahit,Mojokerto,Ruko,6291846325,7110220473,260309348.08050445,5,Objek Wisata,825,27
PID0604,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,1126532486,1160721571,498989754.7854345,9,Objek Wisata;Pusat Hiburan,483,31
PID0605,Jl Soekarno Hatta,Malang,Apartemen,2911407394,3024051949,595728666.8126297,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,486,14
PID0606,Jl Mojopahit,Mojokerto,Komplek Perumahan,1672981553,1795063894,648916060.2219284,7,Kantor;Transportasi Umum,248,17
PID0607,Jl Brigjend Slamet Riyadi,Malang,Ruko,6941327823,7296775611,3331407385.4659724,9,Sekolah;Universitas;Transportasi Umum,492,8
PID0608,Jl Trunojoyo,Madiun,Gudang,8962159007,9086807331,4226967235.5817304,13,Universitas;Kantor;Pusat Perbelanjaan,688,47
PID0609,Jl Suroyo,Pasuruan,Gudang,2923025683,3226975730,1071379841.7575519,7,Kantor;Transportasi Umum,690,9
PID0610,Jl Ijen Nirwana,Malang,Rumah Tunggal,6676744583,7393800342,2624479511.242477,6,Universitas;Transportasi Umum,139,7
PID0611,Jl Soekarno Hatta,Malang,Ruko,7290524472,8284636742,1989665595.9059346,10,Universitas;Kantor;Pusat Perbelanjaan,886,9
PID0612,Jl Raya Sidoarjo,Sidoharjo,Komplek Perumahan,4327782943,4441602589,1082401611.1292362,10,Objek Wisata;Pusat Hiburan,483,13
PID0613,Jl Pattimura,Batu,Rumah Tunggal,5096347765,5177989504,2418507105.69411,7,Sekolah;Universitas;Transportasi Umum,315,34
PID0614,Jl Tunjungan,Surabaya,Rumah Tunggal,7504392733,7859743068,161386629.08151302,3,Pabrik,259,32
PID0615,Jl Pemuda,Surabaya,Rumah Tunggal,5011856383,5297158285,1269590053.5850296,12,Universitas;Kantor;Pusat Perbelanjaan,363,17
PID0616,Jl Raya Panderman,Batu,Vila,6254900278,6653136510,2466254927.2731743,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,257,32
PID0617,Jl Tunjungan,Surabaya,Gedung,3269301893,3350330680,1425175595.31885,6,Universitas;Transportasi Umum;Kafe,167,31
PID0618,Jl Ijen Nirwana,Malang,Rumah Tunggal,2767937746,3307782888,31679545.856894612,2,Pabrik;Taman;Sekolah,437,32
PID0619,Jl Mayjend Sungkono,Surabaya,Gedung,3406293907,3988172660,1227234097.9502454,10,Pusat Perbelanjaan;Pusat Hiburan,87,10
PID0620,Jl Raya Buring,Malang,Ruko,8498314064,8969235176,2655331285.3899884,13,Pusat Perbelanjaan;Pusat Hiburan,459,21
PID0621,Jl Tunjungan,Surabaya,Ruko,5432471092,5927778408,1389597378.5864787,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,383,17
PID0622,Jl Brigjend Slamet Riyadi,Malang,Vila,7487682724,7908034101,2306084979.095999,7,Universitas;Transportasi Umum;Kafe,771,14
PID0623,Jl Mayjend Sungkono,Surabaya,Gedung,8621627067,9714804481,3742642441.1973095,12,Universitas;Kantor;Pusat Perbelanjaan,387,43
PID0624,Jl Brigjend Slamet Riyadi,Malang,Vila,7625241096,8696799473,2102153416.6600633,15,Pusat Perbelanjaan;Pusat Hiburan,809,40
PID0625,Jl Pahlawan,Pasuruan,Rumah Tunggal,7808057472,8846203451,3573112889.829874,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,316,18
PID0626,Jl Raya Sidoarjo,Sidoharjo,Rumah Tunggal,4518601407,4821019286,2251575190.2364407,9,Universitas;Pusat Perbelanjaan;Transportasi Umum,434,17
PID0627,Jl Tanjung,Blitar,Rumah Tunggal,4929018909,5086301299,2133541582.7415006,11,Objek Wisata;Pusat Hiburan,592,46
PID0628,Jl Panglima Sudirman,Tulung Agung,Rumah Tunggal,3146199614,3646402623,44610645.53359059,2,Pabrik;Taman;Sekolah,716,38
PID0629,Jl Mayor Bismo,Kediri,Ruko,1508895993,1620515675,690497016.6476122,6,Sekolah;Taman;Pusat Perbelanjaan,550,18
PID0630,Jl Anjasmoro,Blitar,Komplek Perumahan,5011267459,5482354689,2357470160.503485,11,Pusat Perbelanjaan;Pusat Hiburan,137,27
PID0631,Jl Ijen Nirwana,Malang,Apartemen,1067132581,1183701766,242375360.16842803,6,Objek Wisata,547,39
PID0632,Jl Diponegoro,Surabaya,Gedung,7822411119,8687861374,3407715934.5699306,9,Universitas;Transportasi Umum;Kafe,271,13
PID0633,Jl Panglima Sudirman,Tulung Agung,Ruko,7545539608,8097437986,3558642456.954787,8,Universitas;Kantor;Pusat Perbelanjaan,219,49
PID0634,Jl Raya Krian,Sidoharjo,Gudang,3726896347,4401875763,48910269.18028892,2,Pabrik,522,9
PID0635,Jl Tanjung,Blitar,Komplek Perumahan,5170386353,5334252146,2385532302.859621,7,Sekolah;Taman;Pusat Perbelanjaan,453,34
PID0636,Jl Ijen Nirwana,Malang,Vila,3412524787,3652663719,1589732258.153842,15,Objek Wisata;Pusat Hiburan,85,27
PID0637,Jl Tunjungan,Surabaya,Gedung,7297282297,7551837289,2838337990.159594,10,Universitas;Kantor;Pusat Perbelanjaan,749,11
PID0638,Jl Ahmad Yani,Blitar,Rumah Tunggal,7327856692,8175747360,2580948412.8996344,11,Universitas;Kantor;Pusat Perbelanjaan,552,33
PID0639,Jl Soekarno Hatta,Malang,Rumah Tunggal,2145433863,2444446818,861576777.9396669,15,Objek Wisata;Pusat Hiburan,265,46
PID0640,Jl Soekarno Hatta,Malang,Komplek Perumahan,4291770000,4524458277,1056435232.21063,8,Sekolah;Universitas;Transportasi Umum,515,12
PID0641,Jl Bhayangkara,Mojokerto,Rumah Tunggal,7129160530,8265583552,2967944734.327949,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,460,24
PID0642,Jl Ijen Nirwana,Malang,Rumah Tunggal,1044934599,1138889772,488238351.48726845,9,Objek Wisata;Pusat Hiburan,945,6
PID0643,Jl Raya Gempol,Sidoharjo,Gudang,3997126167,4549610992,1179612867.9269426,7,Sekolah;Taman;Pusat Perbelanjaan,767,31
PID0644,Jl Pahlawan,Madiun,Gudang,4195210685,4690316141,1082723196.055184,9,Sekolah;Universitas;Transportasi Umum,757,14
PID0645,Jl Ijen Nirwana,Malang,Gudang,3337141562,3829656370,33371415.62,1,Pabrik;Taman;Sekolah,936,32
PID0646,Jl Raya Buring,Malang,Vila,7410359741,8390639673,3620566887.288619,6,Sekolah;Taman;Pusat Perbelanjaan,266,40
PID0647,Jl Soekarno Hatta,Malang,Apartemen,3656941705,4159498002,1804316280.3866453,7,Objek Wisata,412,41
PID0648,Jl Ijen Nirwana,Malang,Ruko,2102833667,2413214746,981865427.2219788,6,Universitas;Transportasi Umum,965,43
PID0649,Jl Ahmad Yani,Blitar,Komplek Perumahan,8965562468,9953505747,1966882826.9985747,12,Objek Wisata;Pusat Hiburan,97,30
PID0650,Jl Raya Gempol,Sidoharjo,Komplek Perumahan,6806218228,8134790443,1770978714.154992,6,Universitas;Transportasi Umum,281,16
PID0651,Jl Tunjungan,Surabaya,Gedung,7560928466,8837235434,2245109124.0537267,7,Sekolah;Universitas;Transportasi Umum,680,18
PID0652,Jl Tanjung,Blitar,Gudang,997899247,1028904081,18890199.071628727,2,"Pabrik, Taman",568,24
PID0653,Jl Mayjen Sungkono,Kediri,Rumah Tunggal,5589828458,6087587832,1517396604.9464273,7,Universitas;Transportasi Umum,662,25
PID0654,Jl Pahlawan,Tulung Agung,Rumah Tunggal,4136098880,4653071341,1264558403.6490278,8,Sekolah;Universitas;Transportasi Umum,119,48
PID0655,Jl Ahmad Yani,Blitar,Gudang,3302797429,3679710409,958778129.0894854,11,Pusat Perbelanjaan;Pusat Hiburan,602,15
PID0656,Jl Oro Oro Ombo,Batu,Rumah Tunggal,8057024441,9433534936,3408394027.6803346,7,Universitas;Transportasi Umum;Kafe,936,48
PID0657,Jl Diponegoro,Surabaya,Ruko,3188740103,3783860439,738873404.0444059,15,Pusat Perbelanjaan;Pusat Hiburan,874,19
PID0658,Jl RA Kartini,Tulung Agung,Rumah Tunggal,7207475881,7309851087,3253850364.02033,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,920,26
PID0659,Jl Pattimura,Batu,Vila,4923782631,5702560452,2393394090.765431,9,Sekolah;Universitas;Transportasi Umum,205,35
PID0660,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,1285100666,1329629647,397472974.04171854,14,Pusat Perbelanjaan;Pusat Hiburan,604,31
PID0661,Jl Raya Buring,Malang,Vila,7295591076,7516413587,2461555477.586236,6,Sekolah;Taman;Pusat Perbelanjaan,526,8
PID0662,Jl Raya Buring,Malang,Apartemen,7130942807,7735281405,1506633599.4850075,7,Sekolah;Universitas;Transportasi Umum,352,9
PID0663,Jl Pemuda,Surabaya,Apartemen,3079130715,3519972137,1349355436.7538168,6,Sekolah;Taman;Pusat Perbelanjaan,647,36
PID0664,Jl Raya Gempol,Sidoharjo,Ruko,3532918344,3822216219,720466296.9755713,12,Objek Wisata;Pusat Hiburan,538,18
PID0665,Jl Diponegoro,Madiun,Ruko,7837181304,8411486022,2284624756.694249,9,Universitas;Kantor;Pusat Perbelanjaan,175,37
PID0666,Jl Joyoboyo,Kediri,Ruko,2332537304,2604092678,482387937.66186774,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,417,47
PID0667,Jl Mayjend Sungkono,Surabaya,Gedung,8406285317,9104650174,2068766061.7977674,15,Pusat Perbelanjaan;Pusat Hiburan,902,14
PID0668,Jl Tunjungan,Surabaya,Rumah Tunggal,8568141059,9354577516,3099441295.5627894,8,Universitas;Transportasi Umum;Kafe,426,45
PID0669,Jl Mojopahit,Mojokerto,Rumah Tunggal,3120337572,3206994935,1304525059.8117976,8,Universitas;Transportasi Umum,261,21
PID0670,Jl Mayjen Sungkono,Kediri,Komplek Perumahan,8700015159,10105197935,151023263.07364246,2,Pabrik,183,16
PID0671,Jl Ijen Nirwana,Malang,Vila,8664714745,10347303482,3030089726.529449,15,Pusat Perbelanjaan;Pusat Hiburan,544,49
PID0672,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,5404031242,5861706243,1415578969.9684243,7,Kantor;Transportasi Umum,159,20
PID0673,Jl Gubeng,Surabaya,Ruko,7221366118,8490170400,2867976532.0737453,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,255,31
PID0674,Jl Bhayangkara,Mojokerto,Komplek Perumahan,2220552559,2536728582,962074094.4681727,9,Universitas;Transportasi Umum;Kafe,116,47
PID0675,Jl Raya Buring,Malang,Vila,7680380866,9086285214,3605668328.2277203,6,Universitas;Transportasi Umum,354,10
PID0676,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,8937379374,9612282118,4370097338.053502,7,Universitas;Kantor;Pusat Perbelanjaan,846,45
PID0677,Jl Ijen Nirwana,Malang,Vila,4151320494,4420978461,1506434803.870553,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,107,17
PID0678,Jl Raya Sidoarjo,Sidoharjo,Gudang,7105770502,8125747011,2711026055.5287604,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,116,37
PID0679,Jl Mojopahit,Mojokerto,Komplek Perumahan,2868651715,3426863704,1321729450.040019,9,Sekolah;Universitas;Transportasi Umum,907,14
PID0680,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,2507438597,2542746478,1135367351.386192,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,154,45
PID0681,Jl Raya Buring,Malang,Gudang,7273647249,7747762373,72736472.49,1,"Pabrik, Taman",672,42
PID0682,Jl Brigjend Slamet Riyadi,Malang,Vila,5903996482,6213584158,2611588008.0330977,7,Universitas;Kantor;Pusat Perbelanjaan,203,31
PID0683,Jl Diponegoro,Surabaya,Apartemen,2274427372,2369423873,891987186.688882,9,Universitas;Transportasi Umum,273,43
PID0684,Jl Panglima Sudirman,Pasuruan,Komplek Perumahan,3448599562,3860717657,829327849.4645315,6,Sekolah;Taman;Pusat Perbelanjaan,340,47
PID0685,Jl Oro Oro Ombo,Batu,Rumah Tunggal,2831144287,2885078258,1344699351.8530238,7,Sekolah;Universitas;Transportasi Umum,532,30
PID0686,Jl Ahmad Yani,Sidoharjo,Komplek Perumahan,8034076769,9137545698,3536314816.412485,8,Universitas;Kantor;Pusat Perbelanjaan,256,33
PID0687,Jl Pahlawan,Pasuruan,Ruko,8355806992,9392248780,2757511534.800375,9,Sekolah;Universitas;Transportasi Umum,560,13
PID0688,Jl Mayjend Sungkono,Surabaya,Gudang,7877378114,8028447132,123011566.08457108,3,"Pabrik, Taman",114,50
PID0689,Jl Ijen Nirwana,Malang,Komplek Perumahan,8805214563,10322232785,3870873735.4538236,15,Pusat Perbelanjaan;Pusat Hiburan,874,17
PID0690,Jl Bhayangkara,Mojokerto,Komplek Perumahan,3682821329,3728198160,1652821334.4103882,9,Universitas;Transportasi Umum,844,32
PID0691,Jl Raya Gempol,Sidoharjo,Rumah Tunggal,2715220883,3147068252,27152208.830000002,1,Pabrik;Taman;Sekolah,911,23
PID0692,Jl Gubeng,Surabaya,Gedung,6841540748,7834644109,2488964935.905821,6,Sekolah;Taman;Pusat Perbelanjaan,364,47
PID0693,Jl Mawar,Banyuwangi,Komplek Perumahan,968473193,1157550270,436453753.7708366,7,Universitas;Transportasi Umum;Kafe,626,24
PID0694,Jl Oro Oro Ombo,Batu,Vila,2917785253,3186912500,862600282.3409106,9,Kantor;Transportasi Umum,308,35
PID0695,Jl Ijen Nirwana,Malang,Rumah Tunggal,3821112117,4130062795,61560639.74888721,2,Pabrik,521,47
PID0696,Jl Diponegoro,Madiun,Komplek Perumahan,3309451434,3794632793,765815693.232701,12,Pusat Perbelanjaan;Pusat Hiburan,252,8
PID0697,Jl Soekarno Hatta,Malang,Apartemen,3181557652,3369782220,928453813.5266728,9,Kantor;Transportasi Umum,453,25
PID0698,Jl Diponegoro,Surabaya,Gedung,4264168589,4699268495,1586552475.0152006,8,Kantor;Transportasi Umum,84,12
PID0699,Jl Anjasmoro,Blitar,Rumah Tunggal,6018306453,6990895457,2619087613.6866746,9,Universitas;Transportasi Umum,185,22
PID0700,Jl Mawar,Banyuwangi,Komplek Perumahan,7214940957,8516950188,2756509624.6620736,7,Sekolah;Taman;Pusat Perbelanjaan,207,10
PID0701,Jl Raya Selecta,Batu,Vila,7557420775,7758342442,3647045951.7860575,7,Kantor;Transportasi Umum,999,44
PID0702,Jl Panglima Sudirman,Tulung Agung,Rumah Tunggal,8665531784,10222675236,3880219144.3883715,13,Objek Wisata;Pusat Hiburan,169,28
PID0703,Jl Joyoboyo,Kediri,Komplek Perumahan,7870862927,9303999055,3690370967.6673956,10,Universitas;Kantor;Pusat Perbelanjaan,465,47
PID0704,Jl Ijen Nirwana,Malang,Rumah Tunggal,5761196687,6895768695,1187743365.6256704,8,Universitas;Kantor;Pusat Perbelanjaan,615,21
PID0705,Jl Brigjend Slamet Riyadi,Malang,Apartemen,6795446877,7225560955,2612858379.575716,8,Universitas;Transportasi Umum;Kafe,637,10
PID0706,Jl Pahlawan,Madiun,Rumah Tunggal,5840631051,6653631392,77302883.70635456,2,"Pabrik, Taman",842,23
PID0707,Jl Soekarno Hatta,Malang,Gudang,2355106758,2735106179,49475746.87181425,3,Pabrik;Taman;Sekolah,490,17
PID0708,Jl Panglima Sudirman,Tulung Agung,Ruko,2842296943,3289541206,1335245576.407285,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,655,24
PID0709,Jl Raya Buring,Malang,Apartemen,918583281,1033456175,418172808.5614922,11,Universitas;Kantor;Pusat Perbelanjaan,889,8
PID0710,Jl Mawar,Banyuwangi,Ruko,1512621569,1687222626,354882285.93412036,14,Objek Wisata;Pusat Hiburan,145,19
PID0711,Jl Ahmad Yani,Sidoharjo,Rumah Tunggal,7370462567,7591661714,154445158.2630797,3,"Pabrik, Taman",217,48
PID0712,Jl Tanjung,Blitar,Komplek Perumahan,6667195655,6768557410,2606432611.202702,14,Pusat Perbelanjaan;Pusat Hiburan,412,36
PID0713,Jl Ahmad Dahlan,Banyuwangi,Gudang,5035580157,5210273632,91445701.37227556,2,Pabrik,508,49
PID0714,Jl Pemuda,Surabaya,Ruko,6074526541,6607314843,1813803367.3968592,7,Sekolah;Universitas;Transportasi Umum,855,27
PID0715,Jl Teuku Umar,Tulung Agung,Ruko,6168669033,6279635170,1463484535.0639958,7,Sekolah;Taman;Pusat Perbelanjaan,592,48
PID0716,Jl Mojopahit,Mojokerto,Ruko,837383004,862214507,314816287.7925728,8,Kantor;Transportasi Umum,111,50
PID0717,Jl Gubeng,Surabaya,Apartemen,5904621504,6357513573,1555839254.1068716,7,Sekolah;Universitas;Transportasi Umum,813,6
PID0718,Jl Diponegoro,Surabaya,Rumah Tunggal,7304950535,8728814350,73049505.35000001,1,"Pabrik, Taman",998,30
PID0719,Jl Raya Gempol,Sidoharjo,Rumah Tunggal,2907725582,2994593566,709963591.8102442,7,Sekolah;Universitas;Transportasi Umum,161,47
PID0720,Jl Mayjend Sungkono,Surabaya,Gedung,7782348925,9140738046,1932812024.870574,7,Universitas;Transportasi Umum,450,18
PID0721,Jl RA Kartini,Tulung Agung,Rumah Tunggal,3073402033,3232374676,30734020.330000002,1,Pabrik,199,47
PID0722,Jl Tunjungan,Surabaya,Gedung,2850540995,3154025058,1166027369.9484634,8,Universitas;Transportasi Umum;Kafe,794,44
PID0723,Jl Gubeng,Surabaya,Komplek Perumahan,3584850911,3887970291,766844238.4644722,8,Sekolah;Universitas;Transportasi Umum,203,36
PID0724,Jl Ijen Nirwana,Malang,Komplek Perumahan,3531742375,3767836929,46758461.83025715,3,Pabrik,388,24
PID0725,Jl Pahlawan,Mojokerto,Rumah Tunggal,4845220719,5165157745,1728625319.3195386,12,Objek Wisata;Pusat Hiburan,655,28
PID0726,Jl Pemuda,Surabaya,Komplek Perumahan,8494824791,9247528650,84948247.91,1,"Pabrik, Taman",427,15
PID0727,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,8445325217,9888637394,3289804523.9918327,6,Universitas;Transportasi Umum;Kafe,948,25
PID0728,Jl Panglima Sudirman,Pasuruan,Gudang,4087020109,4446435857,1833897098.4342833,8,Sekolah;Universitas;Transportasi Umum,260,24
PID0729,Jl Gubeng,Surabaya,Gedung,5129514672,5476717007,2165195655.929148,9,Universitas;Transportasi Umum;Kafe,662,12
PID0730,Jl RA Kartini,Tulung Agung,Rumah Tunggal,4756921816,4899986278,1065999698.8504348,7,Universitas;Transportasi Umum;Kafe,750,13
PID0731,Jl Veteran,Blitar,Ruko,7992472012,8259307029,2180556027.1468134,10,Universitas;Pusat Perbelanjaan;Transportasi Umum,357,6
PID0732,Jl Mayjend Sungkono,Surabaya,Gedung,1201694661,1287294862,599608607.8677925,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,262,44
PID0733,Jl Teuku Umar,Tulung Agung,Rumah Tunggal,7323429788,8585108548,140399871.28511766,2,Pabrik;Taman;Sekolah,784,32
PID0734,Jl Oro Oro Ombo,Batu,Rumah Tunggal,1630156722,1807218754,18375837.882863097,2,Pabrik;Taman;Sekolah,751,25
PID0735,Jl Gubeng,Surabaya,Ruko,6550508666,6854515858,1585376513.4202602,7,Sekolah;Universitas;Transportasi Umum,527,27
PID0736,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,6918301063,7386648821,80653692.10060091,2,"Pabrik, Taman",638,33
PID0737,Jl Tunjungan,Surabaya,Gedung,5508938545,5672289067,1885785930.3147502,9,Kantor;Transportasi Umum,368,27
PID0738,Jl Diponegoro,Surabaya,Apartemen,2241803625,2435726007,885205678.6303575,15,Pusat Perbelanjaan;Pusat Hiburan,148,17
PID0739,Jl Pemuda,Surabaya,Komplek Perumahan,3575571139,4150027257,957486029.4595149,8,Universitas;Transportasi Umum;Kafe,266,43
PID0740,Jl Raya Buring,Malang,Vila,3535171419,4079801276,1724117521.3230577,14,Pusat Perbelanjaan;Pusat Hiburan,980,16
PID0741,Jl Raya Selecta,Batu,Rumah Tunggal,2736838442,3227803571,885659214.743033,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,337,25
PID0742,Jl Raya Panderman,Batu,Rumah Tunggal,7560050103,7918424111,3084675118.0720053,7,Universitas;Transportasi Umum;Kafe,176,22
PID0743,Jl Mayor Bismo,Kediri,Rumah Tunggal,7673191000,8558918267,1715190021.3516297,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,499,10
PID0744,Jl Raya Selecta,Batu,Ruko,1399475573,1584769630,488496930.2740615,7,Universitas;Kantor;Pusat Perbelanjaan,176,18
PID0745,Jl Joyoboyo,Kediri,Gudang,2219942680,2451951722,38714848.68307419,4,Objek Wisata,612,35
PID0746,Jl Oro Oro Ombo,Batu,Gudang,5652408310,6595681942,56524083.1,1,"Pabrik, Taman",816,50
PID0747,Jl Raya Sidoarjo,Sidoharjo,Rumah Tunggal,2765708814,3030911722,878466033.5241485,8,Kantor;Pusat Perbelanjaan;Transportasi Umum,753,33
PID0748,Jl Mayor Bismo,Kediri,Gudang,6925562529,7780117776,178704394.9840827,3,Pabrik;Taman;Sekolah,179,13
PID0749,Jl Hayam Wuruk,Pasuruan,Gudang,3988811996,4531642862,951736563.644674,9,Universitas;Transportasi Umum;Kafe,805,24
PID0750,Jl Bhayangkara,Mojokerto,Komplek Perumahan,8070115338,8337802727,2402746129.3223586,9,Universitas;Transportasi Umum;Kafe,539,11
PID0751,Jl Trunojoyo,Madiun,Komplek Perumahan,7445966401,7638801421,2024714582.5365798,11,Universitas;Kantor;Pusat Perbelanjaan,411,20
PID0752,Jl Panglima Sudirman,Pasuruan,Komplek Perumahan,4095140429,4336963252,951494170.2211012,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,165,20
PID0753,Jl Bhayangkara,Mojokerto,Rumah Tunggal,1236998841,1322246618,289814086.31838703,8,Universitas;Transportasi Umum;Kafe,633,49
PID0754,Jl Jayanegara,Mojokerto,Komplek Perumahan,6547896087,7781111620,3146032697.8052244,8,Kantor;Transportasi Umum,587,48
PID0755,Jl Gubeng,Surabaya,Ruko,2280369945,2327721208,508901473.58119977,12,Universitas;Kantor;Pusat Perbelanjaan,513,14
PID0756,Jl Raya Buring,Malang,Rumah Tunggal,1128756945,1143038311,21135964.723934732,2,"Pabrik, Taman",593,35
PID0757,Jl Tunjungan,Surabaya,Komplek Perumahan,2072851821,2281349345,48031242.111013316,3,Pabrik,268,47
PID0758,Jl Joyoboyo,Kediri,Rumah Tunggal,6779472504,7547675487,1472035966.8448489,9,Universitas;Transportasi Umum,778,19
PID0759,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,4268618167,4794682045,1059874047.5723646,15,Pusat Perbelanjaan;Pusat Hiburan,92,9
PID0760,Jl Hayam Wuruk,Pasuruan,Komplek Perumahan,6862701527,8023146707,1580819007.697559,13,Pusat Perbelanjaan;Pusat Hiburan,364,48
PID0761,Jl Gubeng,Surabaya,Rumah Tunggal,7428333183,7521718413,108603812.57565765,2,Pabrik,800,16
PID0762,Jl Raya Buring,Malang,Ruko,2982527787,3496064285,934976805.5155602,7,Kantor;Transportasi Umum,364,42
PID0763,Jl Mayjend Sungkono,Surabaya,Apartemen,7362794831,7899417583,2049859920.0243924,6,Universitas;Transportasi Umum,789,29
PID0764,Jl Jayanegara,Mojokerto,Rumah Tunggal,8262269592,9133064443,1819997904.7952785,10,Kantor;Pusat Perbelanjaan;Transportasi Umum,137,28
PID0765,Jl Ijen Nirwana,Malang,Komplek Perumahan,5924963638,6216072383,2594526531.711688,7,Sekolah;Taman;Pusat Perbelanjaan,832,25
PID0766,Jl Pemuda,Surabaya,Gedung,2394662964,2632353175,1045729007.7506561,9,Universitas;Transportasi Umum,138,22
PID0767,Jl Oro Oro Ombo,Batu,Ruko,5418029467,6309119790,1594472552.697054,9,Sekolah;Universitas;Transportasi Umum,695,29
PID0768,Jl Ahmad Dahlan,Banyuwangi,Rumah Tunggal,1566463837,1789506920,710897554.6581882,10,Universitas;Kantor;Pusat Perbelanjaan,926,30
PID0769,Jl A Yani,Banyuwangi,Ruko,4448754622,5187977595,1561973347.8336363,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,976,39
